metric,max_emerg_wait,value,num_beds
elective_patients_seen,6,"[22, 21, 10, 17, 15, 10, 14, 16, 18, 17, 18, 17, 18, 9, 18, 14, 6, 21, 14, 16, 21, 16, 16, 13, 8, 13, 13, 16, 24, 17, 14, 11, 17, 15, 12, 11, 18, 11, 13, 15, 13, 8, 13, 13, 18, 13, 14, 17, 16, 17, 15, 12, 26, 17, 14, 11, 14, 25, 14, 14, 13, 21, 26, 16, 20, 14, 15, 17, 12, 18, 17, 23, 26, 12, 17, 25, 16, 10, 19, 17, 19, 10, 31, 16, 13, 22, 12, 14, 20, 16, 13, 17, 15, 17, 21, 14, 16, 13, 22, 20]",55
daycase_patients_seen,6,"[20, 15, 8, 16, 10, 11, 18, 17, 17, 16, 20, 16, 16, 6, 17, 14, 9, 16, 14, 13, 27, 14, 19, 22, 14, 7, 14, 12, 27, 17, 15, 12, 20, 12, 14, 20, 13, 7, 16, 16, 15, 14, 12, 12, 14, 9, 14, 17, 22, 24, 9, 11, 27, 15, 14, 9, 9, 28, 17, 18, 15, 31, 42, 12, 20, 21, 16, 16, 11, 15, 18, 20, 29, 11, 22, 23, 14, 11, 23, 23, 21, 14, 34, 11, 14, 23, 17, 16, 12, 13, 15, 19, 19, 12, 21, 11, 14, 10, 18, 15]",55
emergency_patients_cancelled,6,"[23, 18, 35, 26, 22, 38, 28, 23, 23, 23, 32, 25, 24, 30, 25, 34, 38, 23, 36, 33, 16, 27, 27, 34, 24, 28, 34, 28, 9, 34, 21, 24, 22, 24, 18, 19, 22, 25, 34, 23, 23, 37, 28, 37, 18, 33, 20, 26, 22, 23, 30, 28, 11, 25, 25, 28, 26, 12, 33, 28, 20, 14, 6, 26, 22, 34, 19, 27, 36, 23, 21, 16, 7, 29, 16, 13, 25, 32, 12, 28, 23, 31, 4, 30, 26, 15, 35, 29, 20, 28, 30, 20, 27, 24, 17, 23, 31, 27, 10, 24]",55
elective_patients_cancelled,6,"[17, 26, 28, 24, 27, 32, 26, 24, 21, 27, 20, 25, 25, 35, 23, 28, 35, 23, 26, 23, 19, 27, 25, 24, 31, 26, 28, 24, 14, 25, 27, 29, 21, 22, 30, 30, 20, 29, 30, 26, 24, 31, 27, 26, 21, 26, 26, 23, 23, 24, 25, 28, 14, 22, 25, 30, 25, 14, 27, 21, 24, 18, 13, 26, 13, 29, 26, 23, 31, 25, 19, 18, 12, 30, 25, 16, 22, 29, 21, 25, 21, 29, 6, 22, 28, 15, 30, 24, 20, 25, 26, 23, 23, 24, 19, 27, 29, 26, 18, 18]",55
daycase_patients_cancelled,6,"[43, 42, 51, 44, 48, 43, 41, 42, 42, 48, 47, 43, 42, 57, 37, 46, 49, 42, 47, 50, 34, 46, 46, 35, 46, 50, 43, 39, 32, 39, 37, 49, 38, 41, 40, 44, 48, 54, 46, 43, 46, 47, 49, 45, 43, 53, 48, 43, 41, 36, 50, 47, 36, 44, 51, 50, 47, 33, 43, 41, 43, 28, 22, 43, 37, 41, 40, 42, 51, 39, 43, 40, 28, 50, 36, 34, 50, 59, 41, 41, 38, 49, 27, 42, 51, 38, 42, 47, 43, 51, 35, 38, 35, 47, 37, 45, 40, 47, 36, 38]",55
emergency_surgery,6,"[116.19999999999999, 118.12499999999997, 92.92499999999997, 115.49999999999996, 112.34999999999997, 89.77499999999999, 106.04999999999998, 108.14999999999998, 117.775, 124.24999999999997, 106.39999999999999, 118.12499999999999, 111.64999999999999, 96.07500000000002, 116.37499999999997, 96.42500000000001, 77.34999999999998, 118.12499999999996, 101.14999999999998, 102.19999999999996, 129.14999999999995, 116.54999999999998, 114.625, 106.39999999999999, 116.89999999999999, 108.14999999999999, 96.07500000000002, 111.475, 127.4, 102.375, 114.8, 114.79999999999998, 111.12499999999997, 113.75, 124.07499999999997, 119.17499999999997, 107.09999999999997, 101.32499999999999, 96.24999999999997, 118.12499999999996, 101.32499999999999, 93.62499999999997, 115.32499999999999, 95.2, 130.72499999999997, 107.275, 120.92499999999997, 123.89999999999998, 116.89999999999995, 126.87499999999999, 96.24999999999997, 102.89999999999999, 130.37499999999994, 116.02500000000003, 111.29999999999997, 107.1, 106.05, 136.49999999999997, 109.19999999999996, 119.87499999999997, 119.52499999999998, 132.82499999999996, 139.65, 110.42499999999997, 119.00000000000001, 99.22499999999998, 121.97499999999998, 115.67499999999998, 99.39999999999998, 115.32499999999999, 129.67499999999995, 134.39999999999998, 142.45000000000005, 104.12499999999996, 128.97499999999997, 131.95, 116.37499999999997, 95.89999999999999, 137.89999999999998, 116.19999999999997, 116.37500000000001, 103.07499999999997, 147.17499999999998, 111.12499999999997, 104.64999999999998, 126.87499999999994, 107.62499999999999, 115.67499999999997, 122.84999999999997, 105.87499999999996, 100.44999999999997, 125.65, 106.04999999999998, 108.14999999999996, 128.79999999999995, 114.45, 103.07499999999997, 107.44999999999997, 135.97499999999997, 119.35]",55
elective_surgery,6,"[51.5, 40.3125, 20.375, 35.3125, 30.1875, 23.0, 29.5, 35.375, 40.5, 38.3125, 44.625, 34.5625, 38.25, 18.5625, 41.25, 32.125, 13.875, 42.1875, 31.375, 35.0, 45.1875, 33.125, 34.625, 30.3125, 22.0, 26.5625, 31.4375, 33.5, 58.875, 36.4375, 33.625, 26.3125, 42.0625, 36.5625, 29.25, 26.3125, 38.625, 26.3125, 29.5625, 32.0625, 31.0625, 19.0, 28.8125, 29.9375, 46.875, 32.5625, 31.375, 37.1875, 34.625, 37.5625, 33.1875, 23.25, 57.25, 39.0625, 33.25, 24.8125, 34.0, 55.4375, 35.125, 37.375, 34.0625, 50.0625, 61.0, 34.25, 51.25, 32.5, 35.8125, 37.1875, 23.625, 38.625, 41.3125, 52.9375, 59.5, 25.125, 41.3125, 55.4375, 42.125, 20.75, 41.5625, 36.4375, 41.1875, 27.125, 71.9375, 38.0, 33.3125, 51.875, 27.375, 31.0, 40.75, 30.875, 32.5625, 38.6875, 38.0625, 37.1875, 41.0625, 33.625, 34.625, 30.6875, 47.375, 43.375]",55
daycase_surgery,6,"[24.6875, 18.09375, 12.875, 21.4375, 14.125, 17.28125, 21.9375, 21.59375, 23.28125, 22.1875, 20.5625, 20.875, 19.0, 7.6875, 26.46875, 20.9375, 14.34375, 21.625, 19.25, 15.90625, 30.84375, 17.5625, 20.78125, 23.125, 18.5, 9.90625, 23.1875, 17.4375, 34.96875, 21.78125, 22.03125, 14.8125, 26.375, 22.5, 20.9375, 22.4375, 21.15625, 11.21875, 18.4375, 15.625, 20.15625, 19.8125, 15.1875, 16.5, 20.0, 9.28125, 17.9375, 21.21875, 28.75, 26.25, 13.40625, 12.59375, 29.34375, 22.96875, 14.75, 11.71875, 14.53125, 27.4375, 23.65625, 21.9375, 18.84375, 41.78125, 46.3125, 18.9375, 26.375, 27.46875, 21.8125, 18.25, 18.40625, 19.40625, 23.8125, 27.6875, 38.84375, 11.65625, 30.8125, 29.46875, 12.125, 12.40625, 24.78125, 23.84375, 27.84375, 17.9375, 37.0, 16.71875, 19.625, 30.59375, 22.15625, 20.5, 15.375, 16.28125, 26.71875, 25.09375, 25.09375, 16.125, 24.84375, 14.46875, 18.875, 19.0, 27.5625, 23.34375]",55
emergency_patients_seen,7,"[71, 81, 59, 67, 68, 59, 70, 71, 85, 71, 69, 69, 69, 64, 74, 65, 52, 72, 73, 60, 79, 70, 76, 67, 72, 70, 74, 72, 78, 69, 74, 76, 73, 74, 75, 72, 71, 63, 66, 69, 67, 56, 76, 59, 85, 72, 73, 75, 74, 83, 66, 68, 79, 73, 69, 64, 66, 81, 71, 66, 71, 83, 89, 73, 81, 64, 74, 78, 61, 72, 79, 80, 88, 64, 77, 81, 64, 61, 76, 71, 77, 66, 85, 71, 64, 80, 62, 72, 82, 70, 71, 81, 73, 65, 78, 74, 67, 73, 82, 70]",55
elective_patients_seen,7,"[21, 19, 8, 16, 12, 13, 15, 18, 20, 18, 16, 18, 17, 8, 19, 15, 10, 20, 15, 13, 22, 17, 16, 16, 13, 14, 15, 15, 24, 16, 17, 13, 20, 16, 14, 12, 18, 11, 13, 16, 14, 10, 14, 14, 17, 14, 15, 16, 16, 16, 15, 14, 28, 17, 15, 12, 12, 26, 16, 16, 12, 23, 28, 16, 23, 13, 14, 18, 12, 20, 20, 26, 26, 14, 18, 26, 15, 12, 21, 21, 22, 10, 31, 17, 14, 24, 10, 15, 18, 13, 13, 18, 18, 17, 21, 18, 15, 12, 21, 18]",55
daycase_patients_seen,7,"[20, 18, 10, 19, 12, 13, 20, 22, 19, 21, 23, 20, 20, 9, 18, 16, 12, 19, 19, 14, 28, 20, 19, 22, 20, 10, 18, 13, 31, 23, 18, 16, 27, 15, 15, 24, 17, 8, 19, 17, 18, 16, 14, 15, 19, 13, 16, 20, 24, 28, 10, 14, 32, 15, 19, 13, 11, 33, 23, 21, 17, 34, 42, 15, 26, 23, 18, 19, 15, 21, 25, 22, 35, 13, 24, 23, 19, 13, 30, 26, 22, 16, 37, 14, 14, 24, 19, 21, 18, 16, 17, 21, 23, 17, 23, 13, 16, 13, 24, 17]",55
emergency_patients_cancelled,7,"[24, 17, 36, 25, 23, 40, 26, 22, 18, 26, 31, 22, 29, 27, 25, 32, 33, 21, 33, 32, 17, 25, 24, 35, 21, 32, 31, 23, 8, 30, 20, 24, 23, 22, 20, 20, 25, 25, 30, 20, 22, 35, 23, 36, 18, 31, 18, 17, 21, 17, 29, 28, 14, 23, 22, 28, 28, 12, 28, 26, 26, 15, 8, 24, 19, 29, 19, 22, 35, 25, 19, 16, 7, 32, 14, 13, 25, 28, 13, 22, 24, 31, 4, 29, 30, 16, 36, 27, 18, 29, 28, 17, 23, 26, 17, 24, 28, 29, 11, 22]",55
elective_patients_cancelled,7,"[18, 28, 30, 25, 30, 29, 25, 22, 19, 26, 22, 24, 26, 36, 22, 27, 31, 24, 25, 26, 18, 26, 25, 21, 26, 25, 26, 25, 14, 26, 24, 27, 18, 21, 28, 29, 20, 29, 30, 25, 23, 29, 26, 25, 22, 25, 25, 24, 23, 25, 25, 26, 12, 22, 24, 29, 27, 13, 25, 19, 25, 16, 11, 26, 10, 30, 27, 22, 31, 23, 16, 15, 12, 28, 24, 15, 23, 27, 19, 21, 18, 29, 6, 21, 27, 13, 32, 23, 22, 28, 26, 22, 20, 24, 19, 23, 30, 27, 19, 20]",55
daycase_patients_cancelled,7,"[43, 39, 49, 41, 46, 41, 39, 37, 40, 43, 44, 39, 38, 54, 36, 44, 46, 39, 42, 49, 33, 40, 46, 35, 40, 47, 39, 38, 28, 33, 34, 45, 31, 38, 39, 40, 44, 53, 43, 42, 43, 45, 47, 42, 37, 49, 46, 40, 39, 32, 49, 44, 31, 44, 46, 46, 45, 28, 37, 38, 41, 25, 22, 40, 31, 39, 38, 39, 47, 33, 36, 38, 22, 48, 34, 34, 45, 57, 33, 38, 37, 47, 24, 39, 51, 37, 40, 43, 37, 48, 33, 36, 31, 42, 35, 43, 38, 44, 30, 36]",55
emergency_surgery,7,"[121.27499999999996, 125.12499999999997, 91.17499999999998, 117.77499999999996, 110.94999999999996, 91.52499999999999, 113.39999999999998, 111.12499999999999, 125.475, 121.97499999999997, 98.87499999999999, 119.17499999999998, 106.57499999999999, 100.10000000000001, 116.54999999999997, 99.92500000000001, 87.84999999999997, 119.69999999999996, 104.82499999999997, 106.04999999999997, 127.57499999999996, 115.84999999999998, 121.8, 101.32499999999999, 116.89999999999999, 105.00000000000001, 106.75000000000001, 120.39999999999999, 127.4, 109.725, 120.05, 120.74999999999996, 114.62499999999997, 114.8, 129.325, 116.19999999999997, 107.27499999999999, 102.37499999999999, 107.79999999999997, 117.42499999999995, 99.92500000000001, 94.14999999999998, 118.3, 96.425, 129.67499999999995, 114.10000000000001, 121.97499999999997, 125.12499999999999, 117.59999999999995, 133.87499999999997, 107.09999999999995, 102.89999999999999, 126.87499999999997, 117.07500000000003, 118.12499999999996, 103.60000000000001, 109.55, 135.62499999999997, 110.77499999999996, 115.84999999999998, 114.27499999999999, 131.07499999999996, 138.775, 121.97499999999997, 120.92500000000001, 106.05, 121.09999999999998, 122.49999999999997, 100.97499999999998, 117.24999999999999, 129.67499999999995, 130.89999999999995, 142.45000000000005, 102.89999999999996, 127.92499999999998, 133.525, 112.34999999999998, 96.425, 133.35, 115.67499999999998, 121.97500000000001, 103.24999999999999, 147.17499999999998, 109.02499999999998, 104.29999999999998, 128.44999999999993, 99.05, 115.49999999999997, 126.69999999999996, 105.69999999999996, 105.52499999999998, 124.77500000000002, 109.72499999999998, 102.37499999999997, 129.14999999999998, 113.4, 104.82499999999996, 105.52499999999998, 136.14999999999998, 124.25]",55
elective_surgery,7,"[49.6875, 35.5625, 17.5, 33.125, 22.875, 29.5625, 31.6875, 39.75, 48.625, 40.5, 41.0, 35.25, 37.5625, 17.5, 43.4375, 34.3125, 21.125, 39.25, 33.9375, 28.0625, 48.125, 35.6875, 34.25, 36.125, 26.9375, 29.5, 34.3125, 32.0625, 58.875, 35.0, 38.6875, 30.6875, 47.5, 44.375, 32.875, 28.5, 38.625, 24.0625, 29.5625, 34.25, 32.5, 24.125, 32.875, 31.375, 42.4375, 34.75, 34.3125, 34.625, 34.625, 39.5, 33.9375, 26.125, 59.0, 45.0625, 34.6875, 26.25, 32.625, 59.5, 37.25, 42.5, 31.125, 56.3125, 64.625, 34.25, 58.9375, 28.8125, 34.375, 38.625, 27.375, 42.625, 48.25, 58.0, 59.5, 28.75, 43.5, 57.625, 41.0625, 28.125, 46.6875, 44.0625, 48.5, 27.875, 71.9375, 40.1875, 33.25, 57.375, 23.75, 32.4375, 35.625, 25.0625, 32.5625, 41.625, 45.75, 37.1875, 43.3125, 42.375, 33.1875, 28.5, 45.1875, 39.75]",55
daycase_surgery,7,"[23.75, 23.0625, 16.0, 23.78125, 18.375, 20.03125, 24.3125, 28.9375, 25.65625, 29.53125, 25.90625, 26.375, 25.4375, 10.78125, 28.125, 23.5, 17.25, 26.96875, 24.34375, 18.875, 34.1875, 22.8125, 21.34375, 25.5625, 28.0625, 16.0, 25.6875, 19.46875, 39.90625, 31.53125, 27.0, 21.25, 37.03125, 26.15625, 22.03125, 28.6875, 26.65625, 12.6875, 20.78125, 17.84375, 22.6875, 21.8125, 16.4375, 22.03125, 25.84375, 14.78125, 22.375, 25.625, 30.75, 30.8125, 14.875, 17.9375, 35.75, 24.84375, 21.34375, 16.09375, 17.84375, 31.78125, 31.34375, 24.28125, 22.15625, 45.25, 46.125, 23.34375, 34.4375, 30.03125, 26.8125, 21.53125, 22.78125, 26.53125, 31.65625, 31.1875, 48.59375, 13.46875, 33.375, 31.90625, 20.96875, 15.34375, 31.5, 27.875, 30.8125, 19.9375, 42.15625, 20.75, 19.25, 31.5, 26.03125, 25.03125, 22.6875, 19.0, 28.90625, 28.96875, 31.15625, 21.03125, 28.34375, 17.03125, 22.0, 23.21875, 32.25, 25.15625]",55
emergency_patients_seen,1,"[84, 90, 69, 79, 83, 70, 79, 82, 92, 80, 79, 82, 80, 68, 86, 74, 63, 82, 81, 74, 83, 81, 83, 82, 75, 83, 79, 75, 78, 75, 83, 79, 85, 86, 80, 75, 79, 75, 73, 78, 74, 68, 84, 72, 90, 81, 79, 83, 83, 91, 79, 76, 87, 86, 78, 78, 75, 91, 85, 85, 82, 92, 90, 79, 90, 70, 83, 87, 76, 84, 90, 91, 88, 72, 84, 87, 80, 71, 83, 80, 86, 78, 87, 82, 74, 89, 73, 84, 90, 82, 85, 90, 82, 76, 87, 79, 75, 83, 86, 81]",60
elective_patients_seen,1,"[20, 25, 9, 18, 17, 10, 16, 17, 21, 20, 17, 20, 21, 9, 16, 17, 11, 22, 11, 11, 27, 17, 17, 16, 16, 15, 13, 16, 27, 14, 18, 15, 23, 19, 17, 20, 19, 17, 15, 20, 17, 10, 18, 17, 22, 14, 18, 20, 16, 24, 14, 15, 27, 18, 19, 15, 15, 22, 15, 17, 14, 23, 30, 18, 24, 16, 17, 16, 12, 20, 21, 25, 28, 11, 26, 26, 16, 11, 23, 21, 21, 12, 26, 19, 16, 21, 13, 15, 25, 19, 12, 21, 21, 16, 23, 19, 17, 14, 26, 19]",60
daycase_patients_seen,1,"[22, 19, 10, 18, 14, 10, 15, 14, 17, 16, 17, 19, 15, 6, 19, 14, 11, 21, 9, 12, 27, 16, 17, 12, 12, 13, 11, 16, 26, 14, 16, 13, 17, 12, 13, 16, 15, 9, 11, 20, 12, 8, 10, 13, 18, 14, 13, 20, 20, 23, 12, 10, 25, 20, 12, 12, 13, 27, 15, 19, 10, 27, 33, 13, 22, 15, 17, 15, 12, 18, 19, 22, 23, 12, 25, 22, 19, 13, 22, 21, 19, 9, 30, 12, 13, 17, 14, 14, 14, 14, 17, 18, 17, 12, 20, 15, 15, 9, 20, 14]",60
emergency_patients_cancelled,1,"[10, 11, 25, 11, 12, 26, 16, 14, 12, 15, 21, 13, 11, 20, 16, 23, 30, 5, 23, 21, 5, 14, 17, 20, 19, 17, 20, 22, 3, 24, 13, 21, 10, 8, 11, 18, 20, 15, 18, 15, 14, 26, 16, 24, 4, 15, 16, 10, 10, 8, 17, 15, 3, 12, 17, 21, 19, 3, 16, 9, 10, 1, 0, 19, 0, 20, 13, 11, 23, 9, 2, 4, 2, 29, 6, 3, 9, 21, 6, 16, 10, 25, 0, 22, 16, 8, 30, 14, 10, 18, 7, 5, 14, 21, 6, 18, 19, 19, 4, 8]",60
elective_patients_cancelled,1,"[19, 22, 29, 23, 25, 32, 24, 23, 18, 24, 21, 22, 22, 35, 25, 25, 30, 22, 29, 28, 13, 26, 24, 21, 23, 24, 28, 24, 11, 28, 23, 25, 15, 18, 25, 21, 19, 23, 28, 21, 21, 29, 23, 22, 17, 25, 22, 20, 23, 17, 26, 25, 13, 21, 20, 26, 24, 17, 26, 18, 23, 16, 9, 24, 10, 27, 24, 24, 31, 23, 15, 16, 10, 31, 16, 15, 22, 28, 17, 21, 19, 28, 11, 19, 25, 16, 29, 23, 15, 22, 27, 19, 17, 25, 17, 22, 28, 25, 14, 19]",60
daycase_patients_cancelled,1,"[41, 38, 49, 42, 44, 44, 44, 45, 42, 48, 50, 40, 43, 57, 35, 46, 47, 37, 52, 51, 34, 44, 48, 45, 48, 44, 46, 35, 33, 42, 36, 48, 41, 41, 41, 48, 46, 52, 51, 39, 49, 53, 51, 44, 39, 48, 49, 40, 43, 37, 47, 48, 38, 39, 53, 47, 43, 34, 45, 40, 48, 32, 32, 42, 35, 47, 39, 43, 50, 36, 42, 38, 34, 49, 33, 35, 45, 57, 41, 43, 40, 54, 31, 41, 52, 44, 45, 50, 41, 50, 33, 40, 37, 47, 39, 41, 39, 48, 34, 39]",60
emergency_surgery,1,"[140.35000000000002, 139.99999999999997, 109.02499999999998, 139.47499999999994, 135.27499999999998, 109.19999999999997, 127.22499999999998, 126.35, 138.25000000000003, 137.2, 114.62499999999999, 140.34999999999997, 127.74999999999997, 106.05000000000001, 132.29999999999995, 116.9, 103.77499999999996, 131.94999999999996, 118.47499999999998, 125.64999999999995, 134.92499999999995, 134.925, 131.075, 122.5, 120.57499999999999, 126.52500000000002, 112.525, 123.02499999999999, 127.4, 117.42499999999998, 134.575, 123.72499999999997, 132.825, 133.7, 138.25, 123.37499999999997, 119.87499999999999, 123.37499999999997, 118.82499999999996, 133.34999999999994, 109.55, 111.64999999999998, 128.8, 114.80000000000001, 140.35, 129.32500000000002, 131.77499999999998, 139.825, 134.22499999999997, 146.475, 126.17499999999995, 115.14999999999999, 139.475, 142.10000000000002, 131.94999999999996, 128.1, 123.725, 153.825, 133.525, 144.02499999999998, 133.34999999999997, 142.44999999999996, 139.65, 132.12499999999994, 135.45000000000002, 117.24999999999999, 135.97499999999997, 134.92499999999995, 122.14999999999999, 135.79999999999995, 150.85, 149.27499999999998, 142.45000000000005, 117.24999999999996, 140.0, 143.675, 140.34999999999994, 117.77499999999999, 144.375, 130.9, 133.35000000000005, 124.94999999999997, 150.32499999999996, 126.69999999999997, 121.09999999999998, 140.87499999999994, 118.825, 136.84999999999997, 139.99999999999994, 124.94999999999996, 125.12499999999999, 137.20000000000002, 123.54999999999997, 118.99999999999997, 145.075, 122.325, 117.77499999999996, 123.02499999999996, 143.85, 140.87499999999997]",60
elective_surgery,1,"[46.75, 44.9375, 24.1875, 35.25, 35.6875, 22.25, 34.625, 37.5625, 47.8125, 39.25, 40.5625, 39.625, 42.9375, 18.5625, 36.875, 34.9375, 24.8125, 43.625, 24.4375, 23.6875, 56.4375, 34.1875, 35.3125, 35.75, 36.875, 30.5625, 29.1875, 33.5, 64.6875, 29.125, 40.125, 35.0625, 51.0625, 46.4375, 35.3125, 38.875, 37.4375, 34.1875, 30.1875, 39.25, 35.3125, 24.875, 39.0, 34.5625, 53.375, 32.125, 35.625, 45.25, 36.5, 48.0, 31.0, 35.0625, 56.8125, 39.0, 41.1875, 30.1875, 28.6875, 45.125, 36.1875, 34.5625, 37.0, 52.1875, 67.875, 34.875, 64.125, 30.5, 37.9375, 33.125, 23.25, 42.625, 52.3125, 56.1875, 62.75, 22.9375, 53.125, 55.75, 44.75, 23.3125, 48.8125, 39.9375, 44.4375, 28.875, 59.125, 40.4375, 36.125, 51.1875, 29.1875, 30.5625, 49.0625, 36.3125, 28.875, 46.6875, 47.0625, 33.5, 46.5625, 41.5625, 34.9375, 31.375, 57.625, 40.4375]",60
daycase_surgery,1,"[21.4375, 22.65625, 15.25, 21.75, 18.3125, 14.125, 18.65625, 20.1875, 18.03125, 21.8125, 16.34375, 23.96875, 17.90625, 6.1875, 23.78125, 19.4375, 13.71875, 23.53125, 12.84375, 11.0625, 31.96875, 22.375, 20.84375, 13.3125, 17.0625, 15.53125, 17.09375, 21.0625, 27.875, 18.125, 21.0625, 17.40625, 23.46875, 22.125, 16.84375, 17.125, 18.46875, 12.09375, 11.46875, 21.5, 16.6875, 14.5625, 13.0, 16.84375, 22.3125, 14.375, 15.53125, 24.3125, 24.125, 24.96875, 18.1875, 12.25, 27.15625, 26.375, 12.75, 15.1875, 16.65625, 28.21875, 19.59375, 23.59375, 14.5, 28.78125, 33.09375, 20.59375, 30.8125, 15.46875, 24.21875, 17.15625, 17.4375, 21.5625, 23.40625, 25.9375, 29.84375, 13.125, 29.40625, 29.5, 19.09375, 12.90625, 22.5625, 21.28125, 21.90625, 10.21875, 31.125, 15.9375, 17.21875, 24.40625, 18.875, 15.125, 19.625, 15.3125, 25.15625, 25.3125, 20.65625, 18.375, 24.5, 20.34375, 20.53125, 14.90625, 29.5625, 21.6875]",60
emergency_patients_seen,2,"[83, 89, 69, 79, 81, 70, 78, 80, 92, 80, 79, 80, 79, 68, 86, 74, 63, 82, 81, 74, 83, 81, 83, 82, 75, 81, 79, 77, 78, 75, 81, 79, 87, 86, 80, 75, 78, 75, 73, 77, 73, 68, 84, 69, 90, 80, 78, 82, 81, 89, 79, 77, 87, 83, 77, 78, 76, 90, 83, 83, 82, 92, 90, 76, 90, 70, 82, 85, 76, 84, 90, 91, 88, 72, 84, 87, 80, 71, 82, 80, 84, 78, 87, 82, 74, 89, 73, 82, 90, 79, 85, 90, 82, 75, 86, 79, 75, 83, 86, 82]",60
elective_patients_seen,2,"[20, 26, 9, 18, 19, 10, 17, 18, 21, 21, 17, 22, 19, 9, 16, 17, 11, 22, 11, 11, 28, 17, 17, 16, 16, 17, 13, 17, 27, 14, 19, 15, 21, 19, 17, 20, 20, 17, 15, 20, 18, 10, 18, 17, 21, 15, 19, 21, 18, 25, 14, 15, 29, 20, 20, 15, 16, 24, 17, 19, 15, 25, 30, 18, 24, 16, 19, 17, 12, 20, 21, 25, 29, 11, 26, 26, 16, 11, 24, 21, 23, 13, 26, 19, 16, 22, 13, 13, 25, 20, 12, 22, 20, 17, 24, 19, 17, 14, 28, 19]",60
daycase_patients_seen,2,"[21, 19, 10, 18, 14, 10, 15, 14, 20, 15, 17, 19, 12, 6, 18, 14, 11, 21, 9, 12, 28, 16, 17, 12, 12, 13, 11, 15, 29, 14, 16, 13, 17, 12, 13, 16, 15, 9, 11, 20, 16, 8, 10, 14, 18, 14, 13, 22, 20, 24, 12, 11, 24, 20, 12, 12, 13, 27, 14, 20, 10, 26, 33, 12, 24, 15, 16, 19, 12, 18, 19, 25, 23, 12, 25, 22, 19, 13, 22, 21, 19, 9, 30, 12, 13, 19, 14, 16, 14, 13, 17, 18, 18, 12, 20, 15, 15, 9, 19, 14]",60
emergency_patients_cancelled,2,"[11, 11, 25, 11, 11, 26, 16, 16, 12, 14, 21, 12, 11, 20, 15, 23, 30, 5, 22, 21, 5, 14, 17, 20, 19, 17, 20, 20, 3, 24, 13, 21, 7, 8, 11, 18, 20, 15, 16, 15, 15, 26, 16, 28, 4, 15, 15, 11, 10, 8, 17, 15, 3, 12, 17, 21, 17, 3, 16, 8, 11, 4, 0, 21, 1, 20, 13, 13, 23, 9, 2, 5, 2, 29, 6, 3, 9, 21, 6, 16, 10, 24, 0, 22, 16, 8, 30, 18, 12, 19, 7, 6, 14, 20, 5, 18, 19, 19, 4, 6]",60
elective_patients_cancelled,2,"[19, 21, 29, 23, 23, 32, 23, 22, 18, 23, 21, 20, 24, 35, 25, 25, 30, 22, 29, 28, 12, 26, 24, 21, 23, 22, 28, 23, 11, 28, 22, 25, 17, 18, 25, 21, 18, 23, 28, 21, 19, 29, 23, 22, 18, 24, 21, 19, 21, 16, 26, 25, 11, 19, 19, 26, 23, 15, 24, 16, 22, 14, 9, 24, 10, 27, 22, 23, 31, 23, 15, 16, 9, 31, 16, 15, 22, 28, 16, 21, 17, 27, 11, 19, 25, 15, 29, 25, 15, 21, 27, 18, 18, 24, 16, 22, 28, 25, 12, 19]",60
daycase_patients_cancelled,2,"[42, 38, 49, 42, 44, 44, 44, 45, 39, 49, 50, 40, 46, 57, 36, 46, 47, 37, 52, 51, 33, 44, 48, 45, 48, 44, 46, 36, 30, 42, 36, 48, 41, 41, 41, 48, 46, 52, 51, 39, 45, 53, 51, 43, 39, 48, 49, 38, 43, 36, 47, 47, 39, 39, 53, 47, 43, 34, 46, 39, 48, 33, 32, 43, 33, 47, 40, 39, 50, 36, 42, 35, 34, 49, 33, 35, 45, 57, 41, 43, 40, 54, 31, 41, 52, 42, 45, 48, 41, 51, 33, 39, 36, 47, 39, 41, 39, 48, 35, 39]",60
